,T1115TS003_1o,T1115TS003_2o,T1115TS003_3o,T1115TS003_4o,T1115TS003_5o,T1115TS035_1o,T1115TS035_2o,T1115TS035_3o,T1115TS035_4o,T1115TS035_5o,T1115TS054_1o,T1115TS054_2o,T1115TS054_3o,T1115TS054_4o,T1115TS054_5o,T1115TS071_1o,T1115TS071_2o,T1115TS071_3o,T1115TS071_4o,T1115TS071_5o,T1115TS086_1o,T1115TS086_2o,T1115TS086_3o,T1115TS086_4o,T1115TS086_5o,T1115TS091_1o,T1115TS091_2o,T1115TS091_3o,T1115TS091_4o,T1115TS091_5o,T1115TS098_1o,T1115TS098_2o,T1115TS098_3o,T1115TS098_4o,T1115TS098_5o,T1115TS119_1o,T1115TS119_2o,T1115TS119_3o,T1115TS119_4o,T1115TS119_5o,T1115TS125_1o,T1115TS125_2o,T1115TS125_3o,T1115TS125_4o,T1115TS125_5o,T1115TS131_1o,T1115TS131_2o,T1115TS131_3o,T1115TS131_4o,T1115TS131_5o,T1115TS147_1o,T1115TS147_2o,T1115TS147_3o,T1115TS147_4o,T1115TS147_5o,T1115TS150_1o,T1115TS150_2o,T1115TS150_3o,T1115TS150_4o,T1115TS150_5o,T1115TS158_1o,T1115TS158_2o,T1115TS158_3o,T1115TS158_4o,T1115TS158_5o,T1115TS165_1o,T1115TS165_2o,T1115TS165_3o,T1115TS165_4o,T1115TS165_5o,T1115TS169_1o,T1115TS169_2o,T1115TS169_3o,T1115TS169_4o,T1115TS169_5o,T1115TS180_1o,T1115TS180_2o,T1115TS180_3o,T1115TS180_4o,T1115TS180_5o,T1115TS185_1o,T1115TS185_2o,T1115TS185_3o,T1115TS185_4o,T1115TS185_5o,T1115TS187_1o,T1115TS187_2o,T1115TS187_3o,T1115TS187_4o,T1115TS187_5o,T1115TS188_1o,T1115TS188_2o,T1115TS188_3o,T1115TS188_4o,T1115TS188_5o,T1115TS234_1o,T1115TS239_1o,T1115TS239_2o,T1115TS239_3o,T1115TS239_4o,T1115TS239_5o,T1115TS248_1o,T1115TS248_2o,T1115TS248_3o,T1115TS248_4o,T1115TS248_5o,T1115TS278_1o,T1115TS278_2o,T1115TS278_3o,T1115TS278_4o,T1115TS278_5o,T1115TS288_1o,T1115TS288_2o,T1115TS288_3o,T1115TS288_4o,T1115TS288_5o,T1115TS298_1o,T1115TS298_2o,T1115TS298_3o,T1115TS298_4o,T1115TS298_5o,T1115TS320_1o,T1115TS320_2o,T1115TS320_3o,T1115TS320_4o,T1115TS348_1o,T1115TS348_2o,T1115TS348_3o,T1115TS348_4o,T1115TS348_5o,T1115TS352_1o,T1115TS352_2o,T1115TS352_3o,T1115TS352_4o,T1115TS352_5o,T1115TS360_1o,T1115TS360_2o,T1115TS360_3o,T1115TS360_4o,T1115TS360_5o,T1115TS367_1o,T1115TS367_2o,T1115TS367_3o,T1115TS367_4o,T1115TS367_5o,T1115TS374_1o,T1115TS374_2o,T1115TS374_3o,T1115TS374_4o,T1115TS374_5o,T1115TS385_1o,T1115TS390_1o,T1115TS390_2o,T1115TS390_3o,T1115TS390_4o,T1115TS390_5o,T1115TS397_1o,T1115TS397_2o,T1115TS397_3o,T1115TS397_4o,T1115TS397_5o,T1115TS399_1o,T1115TS399_2o,T1115TS399_3o,T1115TS399_4o,T1115TS399_5o,T1115TS423_1o,T1115TS423_2o,T1115TS423_3o,T1115TS423_4o,T1115TS423_5o,T1115TS439_1o,T1115TS439_2o,T1115TS439_3o,T1115TS439_4o,T1115TS439_5o,T1115TS461_1o,T1115TS462_1o,T1115TS462_2o,T1115TS462_3o,T1115TS462_4o,T1115TS462_5o,T1115TS494_1o,T1115TS494_2o,T1115TS494_3o,T1115TS494_4o,T1115TS494_5o
102,0.23494,0.21881,0.23404,0.20109,0.21575,1.0,0.73684,0.78655,0.728,0.0932,0.23606,0.1932,0.37955,0.26095,0.19631,0.07543,0.05407,0.05254,0.05392,0.05714,0.2257,0.22862,0.22849,0.22983,0.23188,0.09944,0.63803,0.10332,0.09922,0.10089,0.17273,0.17273,0.11668,0.11668,0.17096,0.37838,0.23088,0.17901,0.22778,0.17995,0.23606,0.1932,0.37955,0.26095,0.19631,0.22246,0.08121,0.28813,0.0836,0.09093,0.11191,0.24701,0.25475,0.12001,0.18125,0.17072,0.09588,0.24715,0.09897,0.10523,0.22983,0.23188,0.2316,0.2257,0.22862,0.20043,0.19397,0.20081,0.20043,0.35107,0.17273,0.11668,0.17273,0.11668,0.11668,0.18019,0.12761,0.15549,0.08986,0.21141,0.17607,0.18485,0.14123,0.15631,0.1743,0.12244,0.12994,0.14199,0.1332,0.13406,0.15701,0.15701,0.15701,0.15918,0.17096,0.33075,0.23383,0.12525,0.13734,0.09392,0.07845,0.72359,1.0,0.73684,0.78655,0.21894,0.11722,0.06827,0.07373,0.23736,0.06174,0.1542,0.13409,0.13622,0.13516,0.13443,0.17096,0.15918,0.11649,0.16138,0.11202,0.10027,0.11814,0.25205,0.11175,0.10482,0.10373,0.10745,0.10665,0.10717,0.09579,0.09468,0.09421,0.09692,0.09829,0.17355,0.17785,0.22655,0.17928,0.17101,0.24139,0.20748,0.22862,0.20161,0.21983,0.11313,0.11359,0.11554,0.13113,0.11186,0.05678,0.19269,0.16654,0.18278,0.1724,0.19063,0.22412,0.2131,0.21476,0.1979,0.15958,0.23606,0.1932,0.37955,0.26095,0.19631,0.22289,0.28796,0.23464,0.24885,0.25999,0.13734,0.11727,0.12525,0.2377,0.09392,0.24872,0.08732,0.08378,0.08523,0.08373,0.07321,0.21476,0.21399,0.20943,0.23441,0.2172
103,0.30031,0.26236,0.30432,0.23402,0.26693,0.73684,1.0,0.87863,0.86027,0.12998,0.19018,0.39009,0.37927,0.25213,0.17525,0.06642,0.07659,0.0777,0.06652,0.06535,0.27694,0.29563,0.29977,0.265,0.29343,0.35162,0.73627,0.33855,0.15522,0.34584,0.21226,0.21226,0.10752,0.10752,0.21671,0.43173,0.25074,0.23499,0.25007,0.23577,0.19018,0.39009,0.37927,0.25213,0.17525,0.27202,0.29387,0.26475,0.25738,0.32653,0.36457,0.21054,0.31555,0.15068,0.14385,0.22323,0.13916,0.7073,0.13913,0.19488,0.265,0.29343,0.28174,0.27694,0.29563,0.67608,0.62678,0.67569,0.67608,0.54897,0.21226,0.10752,0.21226,0.10752,0.10752,0.21688,0.15821,0.21035,0.26781,0.26073,0.23185,0.22408,0.21165,0.69343,0.73714,0.15693,0.17116,0.17187,0.17271,0.1646,0.21771,0.21771,0.21771,0.21738,0.21671,0.2395,0.28643,0.15998,0.17448,0.15403,0.19276,0.85346,0.73684,1.0,0.87863,0.25176,0.13703,0.14233,0.06482,0.21745,0.12696,0.19399,0.16483,0.16481,0.16714,0.16531,0.21671,0.21738,0.20496,0.21649,0.16332,0.26451,0.17623,0.16421,0.41405,0.14942,0.14767,0.14493,0.13941,0.14082,0.12713,0.1379,0.09468,0.27263,0.1434,0.23513,0.22374,0.2475,0.2125,0.21211,0.30597,0.25777,0.27615,0.23052,0.25809,0.17941,0.47301,0.17161,0.47921,0.15984,0.08357,0.2354,0.21547,0.21846,0.22025,0.22041,0.23541,0.2368,0.23098,0.23321,0.18665,0.19018,0.39009,0.37927,0.25213,0.17525,0.29982,0.36079,0.29196,0.31035,0.32889,0.17448,0.15032,0.15998,0.28042,0.15403,0.31532,0.10339,0.10123,0.10176,0.09922,0.0788,0.23754,0.239,0.24356,0.72778,0.60613
104,0.24527,0.11368,0.26814,0.21239,0.21737,0.78655,0.87863,1.0,0.80807,0.11394,0.20381,0.27761,0.38669,0.22982,0.17677,0.06116,0.07785,0.05256,0.05572,0.05964,0.26308,0.26948,0.27077,0.11606,0.24447,0.15541,0.7175,0.15503,0.1418,0.12182,0.21828,0.21828,0.10194,0.10194,0.21467,0.4073,0.25097,0.21797,0.25002,0.23654,0.20381,0.27761,0.38669,0.22982,0.17677,0.09534,0.26864,0.24005,0.0801,0.15943,0.16608,0.19556,0.13164,0.15944,0.15774,0.21572,0.14924,0.23849,0.16584,0.18409,0.11606,0.24447,0.2666,0.26308,0.26948,0.23549,0.23288,0.23751,0.23549,0.18688,0.21828,0.10194,0.21828,0.10194,0.10194,0.18917,0.1302,0.17254,0.24841,0.22695,0.23296,0.22481,0.22607,0.23231,0.23639,0.14523,0.15232,0.14038,0.15587,0.14025,0.20617,0.20617,0.20617,0.20362,0.21467,0.24705,0.09479,0.15115,0.15782,0.14781,0.08133,0.79998,0.78655,0.87863,1.0,0.2547,0.12087,0.12305,0.06976,0.22853,0.11262,0.16938,0.1428,0.14211,0.15284,0.14253,0.21482,0.21203,0.19336,0.20033,0.14285,0.13135,0.17152,0.0774,0.16721,0.1449,0.13438,0.13137,0.16492,0.15031,0.13379,0.14053,0.14308,0.15044,0.16174,0.20756,0.16684,0.22846,0.09334,0.19066,0.1232,0.24385,0.12117,0.20673,0.22331,0.15768,0.15646,0.16356,0.17385,0.14545,0.07957,0.1837,0.17077,0.20171,0.17296,0.20276,0.23908,0.23465,0.23667,0.22795,0.19785,0.20381,0.27761,0.38669,0.22982,0.17677,0.13832,0.33963,0.1188,0.29016,0.12908,0.15782,0.13732,0.15115,0.09119,0.14781,0.28851,0.05448,0.0526,0.05345,0.05508,0.06948,0.23433,0.23464,0.24104,0.23878,0.22156
105,0.26403,0.27727,0.27388,0.23304,0.24856,0.21894,0.25176,0.2547,0.22189,0.30845,0.18929,0.19377,0.23042,0.2468,0.19597,0.1145,0.08879,0.08797,0.08876,0.06788,0.27296,0.28447,0.27767,0.26524,0.25941,0.47813,0.51414,0.45495,0.46666,0.46241,0.54629,0.54629,0.1163,0.1163,0.55827,0.24685,0.52177,0.24947,0.52404,0.23779,0.18929,0.19377,0.23042,0.2468,0.19597,0.2653,0.26873,0.26043,0.22443,0.27112,0.45937,0.23647,0.27574,0.44955,0.42469,0.76175,0.51249,0.64678,0.41736,0.58893,0.26524,0.25941,0.26558,0.27296,0.28447,0.46392,0.39839,0.4542,0.46392,0.34879,0.54629,0.1163,0.54629,0.1163,0.1163,0.23114,0.20016,0.24099,0.32145,0.34305,0.47268,0.49909,0.45552,0.44277,0.486,0.15932,0.18391,0.1933,0.18421,0.19826,0.70199,0.70199,0.70199,0.70487,0.55827,0.18369,0.29965,0.15425,0.17202,0.27826,0.20517,0.25588,0.21894,0.25176,0.2547,1.0,0.14942,0.1486,0.06441,0.48607,0.12513,0.22582,0.18841,0.18815,0.18746,0.18313,0.55827,0.70487,0.65542,0.66808,0.45826,0.34519,0.50302,0.22296,0.47855,0.42458,0.416,0.4415,0.44893,0.46055,0.49992,0.46016,0.45107,0.41016,0.49966,0.30214,0.28894,0.2968,0.29011,0.26425,0.27125,0.27787,0.27184,0.22674,0.24606,0.29393,0.29584,0.31003,0.30282,0.28235,0.094,0.24217,0.20656,0.21606,0.21018,0.21674,0.59085,0.63815,0.60042,0.60264,0.51966,0.18929,0.19377,0.23042,0.2468,0.19597,0.25857,0.32195,0.23298,0.27088,0.25457,0.17202,0.14861,0.15425,0.30222,0.27826,0.29263,0.10615,0.10552,0.10889,0.10581,0.09801,0.52684,0.52534,0.58307,0.52643,0.34677
106,0.1683,0.16899,0.16926,0.16795,0.17169,0.11722,0.13703,0.12087,0.11713,0.13802,0.06307,0.11992,0.09951,0.09383,0.09651,0.5435,0.48541,0.4366,0.4178,0.44939,0.17065,0.16667,0.17231,0.17239,0.17376,0.14792,0.13504,0.14101,0.15216,0.15313,0.14556,0.14556,0.06261,0.06261,0.14474,0.11623,0.10857,0.12529,0.09879,0.10875,0.06307,0.11992,0.09951,0.09383,0.09651,0.33186,0.28065,0.2839,0.26516,0.32495,0.16266,0.13667,0.17339,0.14985,0.16268,0.14962,0.13136,0.15129,0.14144,0.14615,0.17239,0.17376,0.1722,0.17065,0.16667,0.12406,0.12558,0.12631,0.12406,0.14488,0.14556,0.06261,0.14556,0.06261,0.06261,0.3333,0.28052,0.28654,0.28185,0.25672,0.13895,0.13886,0.13381,0.14143,0.14303,0.60382,0.70252,0.63984,0.67477,0.64845,0.13857,0.13857,0.13857,0.13928,0.14474,0.13671,0.34543,0.63324,0.6753,0.17976,0.23389,0.11671,0.11722,0.13703,0.12087,0.14942,1.0,0.90677,0.08614,0.15255,0.81116,0.4694,0.38374,0.37347,0.24086,0.31523,0.14474,0.13928,0.1366,0.13847,0.13208,0.16322,0.14495,0.25866,0.16268,0.14006,0.14176,0.14908,0.14786,0.14898,0.13424,0.13308,0.1334,0.13996,0.13922,0.31368,0.3151,0.30957,0.30834,0.31165,0.17047,0.17076,0.16855,0.16854,0.16976,0.14226,0.14311,0.15195,0.14033,0.14659,0.50096,0.34371,0.33326,0.33831,0.3294,0.33459,0.13976,0.13474,0.13431,0.13269,0.11053,0.06307,0.11992,0.09951,0.09383,0.09651,0.17158,0.17036,0.13375,0.17289,0.15091,0.6753,0.70558,0.63324,0.33313,0.17976,0.16983,0.60809,0.60013,0.60058,0.60294,0.54134,0.14229,0.13959,0.13622,0.14119,0.13816
107,0.17074,0.16815,0.16712,0.16706,0.16687,0.06827,0.14233,0.12305,0.12725,0.13825,0.06246,0.11953,0.09924,0.09393,0.09598,0.53998,0.48687,0.50307,0.42887,0.44108,0.17342,0.16653,0.1719,0.16891,0.16978,0.1546,0.13305,0.15214,0.14977,0.15627,0.14228,0.14228,0.06149,0.06149,0.13682,0.11711,0.11644,0.1223,0.05725,0.10555,0.06246,0.11953,0.09924,0.09393,0.09598,0.3269,0.28401,0.2933,0.27986,0.32168,0.15193,0.13314,0.16983,0.14758,0.14794,0.14376,0.13007,0.14837,0.14354,0.14936,0.16891,0.16978,0.16904,0.17342,0.16653,0.13358,0.13008,0.13192,0.13358,0.14773,0.14228,0.06149,0.14228,0.06149,0.06149,0.32453,0.27411,0.28158,0.27607,0.2525,0.1457,0.14332,0.13552,0.14966,0.15124,0.59598,0.67915,0.64799,0.68731,0.64448,0.13343,0.13343,0.13343,0.1343,0.13682,0.1391,0.33887,0.65053,0.69766,0.18021,0.24668,0.12663,0.06827,0.14233,0.12305,0.1486,0.90677,1.0,0.08266,0.15406,0.81018,0.37545,0.31348,0.36885,0.23768,0.31208,0.13682,0.1343,0.129,0.1338,0.12427,0.14973,0.14484,0.25156,0.14794,0.13708,0.13562,0.14644,0.14852,0.14336,0.13152,0.12864,0.1283,0.13976,0.13849,0.28322,0.28649,0.29905,0.29535,0.2963,0.17,0.16986,0.17193,0.1666,0.1668,0.15118,0.15177,0.15556,0.14706,0.15023,0.26925,0.33581,0.33183,0.32688,0.33038,0.32634,0.1418,0.13454,0.13397,0.13382,0.10921,0.06246,0.11953,0.09924,0.09393,0.09598,0.17248,0.17145,0.14915,0.17149,0.15644,0.69766,0.72445,0.65053,0.32499,0.18021,0.1662,0.61291,0.60567,0.60497,0.59825,0.53955,0.14848,0.14763,0.14436,0.14757,0.14388
108,0.09436,0.08567,0.09284,0.09262,0.09026,0.07373,0.06482,0.06976,0.0655,0.07239,0.08154,0.05524,0.08135,0.09369,0.06908,0.07885,0.0701,0.06412,0.0716,0.06242,0.09248,0.0915,0.09167,0.08739,0.09139,0.07439,0.07871,0.07325,0.06722,0.07287,0.06486,0.06486,0.06668,0.06668,0.06459,0.07969,0.07208,0.0684,0.06281,0.06081,0.08154,0.05524,0.08135,0.09369,0.06908,0.13285,0.10847,0.10998,0.10528,0.10695,0.04737,0.08751,0.0912,0.07482,0.06014,0.06067,0.062,0.0815,0.05089,0.05304,0.08739,0.09139,0.07107,0.09248,0.0915,0.06387,0.06848,0.06469,0.06387,0.06341,0.06486,0.06668,0.06486,0.06668,0.06668,0.13672,0.16419,0.12819,0.1122,0.08661,0.0751,0.06996,0.05568,0.06721,0.07607,0.10713,0.10526,0.09914,0.10559,0.09164,0.05698,0.05698,0.05698,0.07282,0.06459,0.06414,0.12074,0.07576,0.1026,0.09695,0.12076,0.06803,0.07373,0.06482,0.06976,0.06441,0.08614,0.08266,1.0,0.07676,0.08297,0.11553,0.09562,0.11529,0.10983,0.10556,0.06459,0.05428,0.07124,0.07428,0.06813,0.06341,0.06352,0.10222,0.06577,0.04641,0.04667,0.07393,0.04699,0.04602,0.06948,0.06972,0.06644,0.04139,0.03508,0.11707,0.1134,0.07378,0.11507,0.1078,0.09623,0.06455,0.07505,0.10214,0.08699,0.0515,0.07263,0.06987,0.0606,0.06518,0.0737,0.12387,0.134,0.13688,0.1537,0.14413,0.0699,0.06184,0.06644,0.07175,0.06175,0.08154,0.05524,0.08135,0.09369,0.06908,0.09534,0.077,0.08389,0.08666,0.0779,0.1026,0.08934,0.07576,0.12588,0.09695,0.08403,0.07487,0.07489,0.07438,0.08036,0.0779,0.06741,0.07371,0.07151,0.06938,0.07303
109,0.33477,0.30131,0.34115,0.28475,0.2934,0.23736,0.21745,0.22853,0.23086,0.22154,0.15614,0.33993,0.27523,0.22224,0.19415,0.09529,0.09266,0.0915,0.09233,0.08259,0.3377,0.34283,0.34297,0.33418,0.32959,0.37384,0.21056,0.36883,0.37364,0.3645,0.60896,0.60896,0.11614,0.11614,0.62866,0.26917,0.23618,0.23591,0.59327,0.23399,0.15614,0.33993,0.27523,0.22224,0.19415,0.3554,0.29584,0.2678,0.24858,0.34727,0.40899,0.20767,0.35069,0.41593,0.38788,0.55498,0.37713,0.62991,0.3649,0.52136,0.33418,0.32959,0.33719,0.3377,0.34283,0.69509,0.68184,0.69254,0.69509,0.66461,0.60896,0.11614,0.60896,0.11614,0.11614,0.24799,0.16822,0.22798,0.24105,0.22591,0.86057,0.85864,0.82027,0.83566,0.86098,0.16263,0.20114,0.18931,0.19962,0.18445,0.59598,0.59598,0.59598,0.59528,0.62866,0.22729,0.26587,0.16814,0.18621,0.286,0.19546,0.23034,0.23736,0.21745,0.22853,0.48607,0.15255,0.15406,0.07676,1.0,0.12736,0.22767,0.1871,0.18718,0.18955,0.18981,0.62866,0.59527,0.51512,0.59965,0.39351,0.3278,0.40135,0.15384,0.42161,0.38199,0.38988,0.39219,0.40116,0.38836,0.35859,0.32607,0.3232,0.31157,0.34655,0.23016,0.2179,0.25868,0.20421,0.24017,0.34212,0.2966,0.33661,0.28186,0.2918,0.59678,0.59061,0.56936,0.61292,0.57038,0.08144,0.28075,0.25262,0.25865,0.26393,0.26418,0.86617,0.82414,0.83602,0.82449,0.63227,0.15614,0.33993,0.27523,0.22224,0.19415,0.38837,0.44347,0.33579,0.40188,0.36564,0.18621,0.15903,0.16814,0.2852,0.286,0.35247,0.103,0.10489,0.1051,0.10284,0.09917,0.89765,0.88335,0.88863,0.87019,0.84288
110,0.14717,0.14955,0.14326,0.14859,0.14941,0.06174,0.12696,0.11262,0.12925,0.11323,0.05697,0.10217,0.06877,0.08123,0.08411,0.46167,0.43678,0.38485,0.37855,0.29403,0.14262,0.14266,0.14382,0.14868,0.15027,0.12947,0.11806,0.12627,0.13277,0.13239,0.1215,0.1215,0.05339,0.05339,0.11937,0.12001,0.06042,0.13372,0.11045,0.12215,0.05697,0.10217,0.06877,0.08123,0.08411,0.28588,0.30053,0.26317,0.23818,0.2842,0.13928,0.11681,0.15038,0.13122,0.1388,0.12528,0.11058,0.12869,0.12154,0.12796,0.14868,0.15027,0.15117,0.14262,0.14266,0.13212,0.13001,0.1291,0.13212,0.12807,0.1215,0.05339,0.1215,0.05339,0.05339,0.29002,0.2414,0.24476,0.23615,0.21394,0.12111,0.12216,0.11371,0.12621,0.12657,0.6584,0.59333,0.54846,0.5877,0.56098,0.11511,0.11511,0.11511,0.11582,0.11937,0.14378,0.323,0.68762,0.65074,0.16296,0.25629,0.13489,0.06174,0.12696,0.11262,0.12513,0.81116,0.81018,0.08297,0.12736,1.0,0.31815,0.33228,0.32392,0.41857,0.4023,0.11937,0.11582,0.11253,0.11529,0.10781,0.13813,0.12205,0.22049,0.1388,0.1183,0.11799,0.12299,0.12574,0.1228,0.11055,0.11105,0.11012,0.11971,0.1202,0.26692,0.26617,0.26222,0.25844,0.26461,0.14949,0.14884,0.14089,0.1457,0.14633,0.11611,0.12784,0.13561,0.12667,0.12397,0.2874,0.29652,0.28438,0.29304,0.2898,0.2927,0.11978,0.11364,0.11319,0.11369,0.09116,0.05697,0.10217,0.06877,0.08123,0.08411,0.15324,0.15018,0.1627,0.15318,0.16834,0.65074,0.71708,0.68762,0.31098,0.16296,0.14988,0.52818,0.52665,0.51649,0.5202,0.47438,0.12351,0.12081,0.11854,0.12169,0.11974
111,0.20956,0.22175,0.21836,0.19614,0.20587,0.1542,0.19399,0.16938,0.15607,0.17675,0.08445,0.18253,0.14052,0.11122,0.11983,0.2854,0.2354,0.20311,0.25451,0.20945,0.20744,0.20977,0.21544,0.21449,0.21598,0.20183,0.13835,0.19719,0.20955,0.20815,0.24251,0.24251,0.09385,0.09385,0.24607,0.16162,0.16529,0.14217,0.14087,0.11872,0.08445,0.18253,0.14052,0.11122,0.11983,0.41672,0.38438,0.38995,0.35647,0.4127,0.21294,0.19416,0.21435,0.2126,0.21231,0.22199,0.18452,0.22722,0.18053,0.20944,0.21449,0.21598,0.21245,0.20744,0.20977,0.18171,0.18326,0.18395,0.18171,0.19558,0.24251,0.09385,0.24251,0.09385,0.09385,0.39706,0.3367,0.37374,0.43181,0.33728,0.20859,0.20924,0.20236,0.20545,0.20944,0.44797,0.50155,0.59411,0.52315,0.58127,0.24851,0.24851,0.24851,0.24903,0.24607,0.16168,0.46273,0.45207,0.50098,0.23662,0.29813,0.16411,0.1542,0.19399,0.16938,0.22582,0.4694,0.37545,0.11553,0.22767,0.31815,1.0,0.77315,0.76708,0.76872,0.72496,0.24607,0.24903,0.22071,0.24581,0.19323,0.20957,0.18678,0.35725,0.20502,0.19052,0.19138,0.19313,0.18637,0.20362,0.17914,0.17043,0.16973,0.17568,0.18149,0.3939,0.3912,0.39891,0.40356,0.38794,0.21225,0.21815,0.20681,0.19902,0.20456,0.18827,0.18942,0.20074,0.1897,0.18715,0.29465,0.40652,0.37919,0.39712,0.38512,0.39809,0.21973,0.21693,0.21768,0.21079,0.16382,0.08445,0.18253,0.14052,0.11122,0.11983,0.21847,0.23952,0.17479,0.22961,0.19391,0.50098,0.47461,0.45207,0.45216,0.23662,0.20889,0.16475,0.16361,0.31071,0.16646,0.16659,0.21705,0.21535,0.21551,0.21507,0.20497
112,0.18195,0.19069,0.18406,0.16482,0.17196,0.13409,0.16483,0.1428,0.17381,0.14349,0.06482,0.14622,0.11839,0.09517,0.10581,0.13688,0.20652,0.18041,0.21778,0.14696,0.169,0.16794,0.18123,0.18296,0.18558,0.17482,0.13447,0.17963,0.17513,0.17492,0.21652,0.21652,0.07872,0.07872,0.21888,0.15421,0.16992,0.14616,0.16308,0.13094,0.06482,0.14622,0.11839,0.09517,0.10581,0.3486,0.40178,0.34661,0.29247,0.35269,0.16841,0.16172,0.1783,0.18166,0.17916,0.1847,0.15643,0.18623,0.15833,0.17913,0.18296,0.18558,0.18362,0.169,0.16794,0.18249,0.18628,0.18712,0.18249,0.16894,0.21652,0.07872,0.21652,0.07872,0.07872,0.33579,0.27392,0.32215,0.36848,0.30122,0.18041,0.18075,0.17524,0.17705,0.18102,0.47383,0.48716,0.49469,0.44206,0.4781,0.21768,0.21768,0.21768,0.21838,0.21888,0.20001,0.41533,0.46476,0.45339,0.23154,0.3134,0.17691,0.13409,0.16483,0.1428,0.18841,0.38374,0.31348,0.09562,0.1871,0.33228,0.77315,1.0,0.89028,0.84173,0.78917,0.21888,0.21838,0.19124,0.2192,0.16897,0.16671,0.16632,0.29594,0.17728,0.16573,0.16169,0.17182,0.17035,0.17522,0.15139,0.14298,0.14177,0.15332,0.16103,0.32868,0.32505,0.35522,0.33809,0.32225,0.18327,0.1777,0.17307,0.16708,0.17145,0.15563,0.15476,0.17345,0.15201,0.14085,0.29468,0.34671,0.32116,0.33012,0.32519,0.33228,0.18234,0.17985,0.17986,0.17526,0.1355,0.06482,0.14622,0.11839,0.09517,0.10581,0.17902,0.19492,0.18096,0.18525,0.21128,0.45339,0.45992,0.46476,0.40491,0.23154,0.17612,0.22891,0.22564,0.25115,0.22535,0.21062,0.1851,0.18345,0.18502,0.16855,0.17439
113,0.17746,0.18652,0.16619,0.16316,0.16787,0.13622,0.16481,0.14211,0.17085,0.14523,0.06541,0.14944,0.11579,0.09479,0.10374,0.25042,0.12631,0.21399,0.18776,0.19729,0.16673,0.16562,0.18033,0.17805,0.18152,0.17343,0.13264,0.17976,0.17427,0.17219,0.21768,0.21768,0.08247,0.08247,0.21617,0.1588,0.17016,0.14673,0.1621,0.13412,0.06541,0.14944,0.11579,0.09479,0.10374,0.34066,0.40054,0.33774,0.28321,0.34627,0.16549,0.15438,0.17248,0.17526,0.17577,0.18453,0.15527,0.1803,0.15583,0.17569,0.17805,0.18152,0.17998,0.16673,0.16562,0.18181,0.18797,0.18457,0.18181,0.16667,0.21768,0.08247,0.21768,0.08247,0.08247,0.32787,0.2714,0.31759,0.36752,0.29952,0.17874,0.17943,0.17409,0.17603,0.18009,0.45719,0.47867,0.48356,0.48888,0.4697,0.21892,0.21892,0.21892,0.21907,0.21617,0.1917,0.40727,0.4554,0.44498,0.23821,0.31362,0.17388,0.13622,0.16481,0.14211,0.18815,0.37347,0.36885,0.11529,0.18718,0.32392,0.76708,0.89028,1.0,0.81575,0.76541,0.21617,0.21906,0.18906,0.21876,0.16618,0.16382,0.16368,0.28472,0.17263,0.16015,0.15835,0.16609,0.16474,0.17418,0.15264,0.14145,0.14145,0.15263,0.16056,0.32585,0.32154,0.34383,0.33082,0.31966,0.17618,0.17323,0.17035,0.16362,0.16485,0.1541,0.15442,0.155,0.15211,0.14028,0.29703,0.34133,0.31931,0.32049,0.32145,0.32287,0.18208,0.17907,0.17855,0.17481,0.13551,0.06541,0.14944,0.11579,0.09479,0.10374,0.17438,0.19101,0.17776,0.18031,0.20186,0.44498,0.45315,0.4554,0.39754,0.23821,0.17165,0.12838,0.1276,0.24492,0.24941,0.12889,0.1841,0.18242,0.18433,0.16668,0.17347
